category,amount,gender,state,city_population,is_fraud,age,hour
6.0,79.87,1.0,34.0,1858,0,40,23.0
6.0,99.52,0.0,47.0,149,0,46,13.0
7.0,47.19,1.0,24.0,964,0,49,23.0
11.0,9.18,0.0,20.0,11751,0,60,11.0
10.0,24.21,1.0,48.0,9679,0,33,21.0
12.0,5.78,0.0,46.0,5895,0,49,14.0
13.0,8.08,1.0,49.0,571,0,56,17.0
4.0,208.01,0.0,9.0,224256,0,38,2.0
10.0,4.84,1.0,45.0,9815,0,49,21.0
4.0,185.68,0.0,5.0,320420,0,48,3.0
7.0,50.35,1.0,22.0,4474,0,48,21.0
11.0,5.07,1.0,38.0,2518,0,78,0.0
3.0,48.35,0.0,16.0,320,0,63,6.0
9.0,39.53,1.0,46.0,970,0,30,1.0
12.0,79.71,1.0,21.0,23045,0,65,9.0
9.0,24.36,0.0,47.0,3684,0,42,0.0
6.0,46.16,1.0,14.0,2092,0,62,14.0
8.0,2.65,1.0,24.0,519,0,58,6.0
7.0,21.39,1.0,32.0,899,0,56,22.0
8.0,2.0,1.0,29.0,1517,0,72,0.0
4.0,63.95,1.0,49.0,5512,0,44,11.0
6.0,13.6,0.0,1.0,1089,0,52,19.0
4.0,97.94,0.0,37.0,217,0,95,2.0
3.0,46.12,0.0,43.0,18128,0,33,0.0
7.0,32.08,1.0,43.0,911,0,54,23.0
6.0,17.5,0.0,34.0,824,0,38,13.0
4.0,94.37,1.0,45.0,99,0,38,9.0
2.0,44.28,1.0,36.0,116001,0,31,6.0
8.0,53.65,0.0,4.0,54287,0,51,0.0
1.0,93.71,1.0,35.0,1831,0,70,21.0
4.0,178.96,0.0,4.0,11256,0,51,7.0
6.0,69.46,1.0,43.0,20328,0,39,18.0
10.0,8.36,0.0,16.0,242,0,37,20.0
2.0,72.03,0.0,37.0,1288,0,88,9.0
1.0,1.44,1.0,4.0,105549,0,50,15.0
4.0,206.98,0.0,38.0,3688,0,36,6.0
7.0,11.84,0.0,22.0,3104,0,43,17.0
10.0,77.61,1.0,25.0,595,0,44,18.0
2.0,63.96,1.0,38.0,4589,0,68,10.0
4.0,121.66,0.0,23.0,516,0,58,9.0
4.0,196.4,0.0,27.0,5621,0,50,3.0
2.0,54.16,0.0,23.0,136,0,24,5.0
6.0,59.02,1.0,22.0,3096,0,48,13.0
0.0,71.35,0.0,27.0,12486,0,90,10.0
10.0,28.11,1.0,42.0,158701,0,46,19.0
1.0,10.67,0.0,4.0,1725,0,57,13.0
9.0,1.97,0.0,34.0,722,0,33,17.0
13.0,4.37,1.0,38.0,3684,0,48,18.0
6.0,96.66,1.0,45.0,395,0,42,21.0
6.0,7.27,1.0,32.0,5662,0,35,13.0
5.0,90.32,0.0,4.0,107941,0,32,19.0
12.0,36.14,0.0,27.0,21134,0,40,12.0
7.0,44.92,0.0,38.0,2054,0,60,13.0
9.0,5.75,0.0,25.0,2799,0,63,7.0
5.0,28.77,1.0,44.0,258,0,62,15.0
7.0,172.34,0.0,43.0,4090,0,47,18.0
4.0,109.34,0.0,24.0,1847,0,35,8.0
13.0,4.09,0.0,46.0,5895,0,49,19.0
1.0,10.32,1.0,34.0,17867,0,25,16.0
12.0,4.69,1.0,34.0,9506,0,71,5.0
1.0,14.52,0.0,4.0,337,0,70,16.0
10.0,36.08,0.0,9.0,237282,0,45,15.0
0.0,5.58,1.0,16.0,2661,0,75,11.0
0.0,1.06,0.0,14.0,324,0,48,18.0
9.0,45.22,1.0,23.0,2097,0,36,4.0
4.0,95.11,0.0,43.0,1766,0,48,1.0
0.0,132.61,0.0,25.0,19685,0,39,21.0
0.0,31.52,1.0,49.0,365,0,54,12.0
8.0,3.3,1.0,24.0,1120,0,67,8.0
4.0,49.92,1.0,25.0,2870,0,25,10.0
0.0,74.75,1.0,34.0,239,0,68,22.0
2.0,61.68,0.0,42.0,87124,0,37,7.0
13.0,4.08,1.0,22.0,1126,0,69,22.0
11.0,129.76,0.0,43.0,18128,0,33,22.0
1.0,32.05,0.0,2.0,5161,0,31,23.0
8.0,8.8,0.0,22.0,765,0,52,13.0
9.0,5.37,0.0,36.0,1493,0,39,12.0
10.0,28.89,0.0,28.0,77,0,34,19.0
13.0,6.98,1.0,15.0,7692,0,37,15.0
4.0,68.77,1.0,38.0,3684,0,48,10.0
4.0,93.42,0.0,40.0,13717,0,74,8.0
7.0,9.69,0.0,15.0,910148,0,48,23.0
5.0,118.17,1.0,35.0,2208,0,62,14.0
11.0,20.66,0.0,47.0,85,0,39,20.0
2.0,71.8,1.0,45.0,741,0,37,6.0
1.0,14.94,0.0,4.0,337,0,70,15.0
13.0,511.16,1.0,22.0,95,0,30,19.0
2.0,70.56,0.0,41.0,355,0,69,10.0
11.0,2.42,1.0,45.0,104396,0,73,2.0
12.0,582.48,1.0,38.0,4533,0,54,7.0
7.0,5.6,0.0,17.0,6841,0,25,23.0
0.0,6.82,1.0,26.0,18182,0,49,17.0
10.0,153.7,0.0,43.0,43,0,74,21.0
12.0,10.49,0.0,20.0,11751,0,60,6.0
13.0,1.34,1.0,23.0,5211,0,37,16.0
5.0,38.39,1.0,30.0,4603,0,71,20.0
4.0,90.79,0.0,1.0,1089,0,52,4.0
6.0,32.86,0.0,27.0,12486,0,90,14.0
7.0,2.54,1.0,43.0,911,0,54,19.0
9.0,6.92,1.0,9.0,33804,0,33,20.0
0.0,79.32,0.0,34.0,1684,0,30,17.0
11.0,8.8,0.0,24.0,1631,0,71,10.0
1.0,91.55,1.0,29.0,518429,0,28,20.0
2.0,43.5,0.0,36.0,1493,0,39,11.0
9.0,34.07,1.0,38.0,198,0,45,10.0
0.0,56.74,1.0,34.0,1666,0,56,13.0
9.0,77.46,0.0,31.0,2456,0,30,23.0
9.0,5.56,0.0,35.0,321,0,45,12.0
12.0,10.09,1.0,4.0,198,0,65,10.0
11.0,9.33,0.0,45.0,1970,0,38,23.0
7.0,92.23,0.0,37.0,191096,0,60,21.0
0.0,8.94,1.0,4.0,589,0,78,19.0
11.0,4.84,0.0,29.0,509,0,43,16.0
4.0,100.83,0.0,20.0,3289,0,91,5.0
5.0,96.66,0.0,49.0,255,0,52,19.0
0.0,80.08,1.0,48.0,1360,0,39,17.0
11.0,30.75,0.0,27.0,12335,0,36,18.0
4.0,82.42,1.0,10.0,4138,0,55,4.0
0.0,63.88,1.0,38.0,1140,0,38,12.0
11.0,4.65,1.0,27.0,2290,0,78,7.0
10.0,13.09,1.0,23.0,2916,0,89,23.0
2.0,64.36,0.0,36.0,1493,0,39,2.0
0.0,29.13,0.0,25.0,19685,0,39,18.0
0.0,144.23,0.0,34.0,3487,0,64,11.0
2.0,65.88,1.0,19.0,47249,0,43,6.0
4.0,80.97,1.0,35.0,86954,0,31,1.0
9.0,428.31,0.0,12.0,1583,0,25,23.0
12.0,178.21,1.0,25.0,1196,0,66,9.0
7.0,3.56,1.0,1.0,1312,0,69,16.0
1.0,61.45,1.0,18.0,1261,0,52,14.0
0.0,19.73,0.0,40.0,1725,0,49,13.0
0.0,59.57,1.0,12.0,568,0,55,13.0
6.0,71.59,1.0,12.0,1195,0,50,14.0
4.0,125.19,0.0,12.0,1574,0,41,10.0
11.0,4.66,1.0,33.0,450,0,77,6.0
3.0,68.71,0.0,4.0,1725,0,57,5.0
4.0,124.18,1.0,1.0,1312,0,69,10.0
4.0,106.45,0.0,28.0,248,0,56,8.0
9.0,31.67,0.0,9.0,5719,0,29,4.0
7.0,31.46,1.0,34.0,4354,0,30,23.0
8.0,11.65,1.0,21.0,1892,0,68,11.0
10.0,45.03,0.0,42.0,3876,0,63,12.0
8.0,77.57,1.0,50.0,1645,0,48,8.0
2.0,60.14,0.0,49.0,1925,0,58,4.0
12.0,8.68,1.0,35.0,6284,0,88,2.0
1.0,47.98,1.0,18.0,71335,0,30,23.0
12.0,4.86,0.0,16.0,163415,0,19,16.0
7.0,48.19,1.0,17.0,467,0,40,21.0
3.0,58.74,0.0,22.0,6951,0,39,9.0
1.0,6.24,0.0,29.0,1789,0,42,16.0
12.0,9.14,0.0,34.0,722,0,33,12.0
1.0,22.48,0.0,24.0,760,0,38,12.0
1.0,9.21,0.0,22.0,372,0,29,23.0
10.0,23.77,0.0,46.0,5895,0,49,16.0
4.0,90.2,1.0,35.0,341,0,45,1.0
7.0,40.83,0.0,46.0,4542,0,26,13.0
2.0,58.87,1.0,1.0,1312,0,69,0.0
9.0,1.17,1.0,1.0,653,0,58,0.0
6.0,258.56,0.0,45.0,863,0,51,16.0
6.0,67.8,1.0,15.0,910148,0,36,12.0
4.0,61.73,1.0,38.0,2518,0,78,10.0
2.0,64.35,1.0,29.0,206,0,56,8.0
4.0,79.58,1.0,27.0,5354,0,59,6.0
8.0,54.84,0.0,43.0,1791,0,59,3.0
11.0,6.16,1.0,30.0,2971,0,76,6.0
7.0,109.53,0.0,43.0,106,0,41,17.0
1.0,17.41,0.0,43.0,2526,0,53,17.0
12.0,9.67,1.0,9.0,237282,0,74,1.0
13.0,6.6,0.0,34.0,2148,0,71,20.0
12.0,113.93,1.0,23.0,2097,0,36,11.0
1.0,40.33,1.0,18.0,55581,0,51,20.0
2.0,93.02,1.0,38.0,4589,0,68,10.0
0.0,80.62,0.0,38.0,922,0,51,20.0
4.0,110.37,1.0,22.0,95,0,30,10.0
6.0,14.82,0.0,34.0,4056,0,34,14.0
5.0,18.13,0.0,4.0,104,0,34,16.0
3.0,58.78,0.0,4.0,59705,0,41,7.0
6.0,9.89,1.0,27.0,2290,0,78,18.0
0.0,12.74,0.0,18.0,1178,0,73,21.0
6.0,9.19,0.0,19.0,1850,0,60,18.0
10.0,67.22,1.0,50.0,1645,0,48,13.0
10.0,7.0,0.0,16.0,215,0,55,16.0
2.0,51.99,1.0,46.0,828,0,66,1.0
2.0,55.99,1.0,35.0,6284,0,88,2.0
12.0,9.84,0.0,34.0,1577385,0,42,21.0
3.0,70.02,0.0,3.0,2872,0,36,8.0
9.0,57.14,0.0,9.0,105638,0,38,4.0
1.0,55.32,0.0,40.0,530,0,35,19.0
12.0,6.22,0.0,10.0,10295,0,26,17.0
2.0,56.2,0.0,22.0,765,0,52,10.0
7.0,122.44,1.0,14.0,27020,0,38,20.0
4.0,46.59,1.0,25.0,233060,0,51,2.0
3.0,72.96,1.0,14.0,92294,0,55,0.0
4.0,201.57,0.0,43.0,46563,0,53,11.0
1.0,57.53,1.0,30.0,2971,0,76,22.0
1.0,52.87,1.0,24.0,964,0,49,15.0
4.0,111.84,1.0,21.0,47,0,73,5.0
11.0,94.25,1.0,24.0,964,0,49,7.0
12.0,2.72,1.0,27.0,3402,0,96,10.0
4.0,105.6,1.0,43.0,2317,0,59,10.0
8.0,7.18,0.0,1.0,1412,0,53,23.0
9.0,157.12,0.0,37.0,42817,0,42,0.0
3.0,95.05,1.0,43.0,1263321,0,71,10.0
7.0,4.07,0.0,32.0,310,0,45,18.0
6.0,138.52,0.0,17.0,6841,0,25,22.0
6.0,11.94,1.0,43.0,2317,0,59,22.0
11.0,8.71,0.0,49.0,255,0,52,18.0
12.0,1.1,1.0,10.0,9034,0,55,2.0
4.0,198.76,0.0,9.0,79613,0,45,5.0
9.0,120.02,1.0,22.0,680,0,57,7.0
0.0,126.82,0.0,40.0,2408,0,27,20.0
4.0,66.75,1.0,4.0,381459,0,50,5.0
0.0,11.17,0.0,22.0,372,0,29,14.0
10.0,3.99,1.0,24.0,464,0,65,12.0
1.0,56.91,1.0,0.0,277,0,58,19.0
5.0,72.44,0.0,19.0,4845,0,97,19.0
0.0,64.24,1.0,43.0,407,0,45,22.0
6.0,32.85,1.0,15.0,76,0,69,16.0
3.0,10.18,0.0,16.0,1689,0,26,8.0
12.0,1.18,0.0,36.0,1078,0,72,3.0
8.0,7.51,0.0,48.0,1478,0,59,2.0
1.0,146.73,0.0,22.0,2523,0,36,17.0
3.0,76.31,1.0,10.0,5666,0,20,4.0
7.0,44.07,0.0,40.0,1725,0,49,19.0
0.0,60.45,0.0,47.0,50489,0,40,18.0
0.0,285.97,1.0,43.0,1595797,0,48,19.0
4.0,56.99,1.0,35.0,6284,0,88,7.0
11.0,85.75,1.0,46.0,140,0,34,3.0
7.0,2.65,0.0,34.0,165,0,78,18.0
5.0,372.36,0.0,35.0,338,0,35,14.0
2.0,65.81,1.0,22.0,31515,0,52,9.0
7.0,111.28,1.0,9.0,237282,0,62,23.0
2.0,62.23,0.0,22.0,372,0,29,2.0
5.0,44.71,0.0,22.0,6951,0,39,21.0
4.0,168.95,0.0,38.0,21125,0,39,0.0
1.0,4.14,0.0,40.0,530,0,35,16.0
12.0,7.91,0.0,2.0,7155,0,47,13.0
7.0,27.02,1.0,27.0,5354,0,59,22.0
12.0,1.95,0.0,28.0,77,0,34,22.0
4.0,144.61,1.0,10.0,74,0,80,11.0
4.0,80.9,0.0,14.0,2263,0,39,9.0
10.0,53.56,0.0,43.0,1263321,0,49,22.0
6.0,85.75,0.0,18.0,10076,0,46,15.0
0.0,117.99,1.0,42.0,158701,0,46,18.0
8.0,8.75,0.0,15.0,1228,0,33,1.0
5.0,23.49,0.0,49.0,21902,0,43,12.0
1.0,31.79,0.0,15.0,1228,0,33,15.0
2.0,120.22,1.0,15.0,5341,0,29,7.0
5.0,42.45,1.0,31.0,4664,0,59,12.0
9.0,7.05,1.0,23.0,5619,0,65,9.0
8.0,8.27,0.0,26.0,743,0,52,6.0
4.0,40.53,1.0,15.0,910148,0,36,11.0
2.0,90.37,1.0,45.0,104396,0,73,1.0
5.0,6.94,0.0,4.0,45303,0,54,19.0
12.0,12.37,1.0,16.0,269,0,61,8.0
4.0,119.72,0.0,14.0,725,0,51,3.0
5.0,127.21,1.0,22.0,128715,0,29,20.0
6.0,7.18,0.0,2.0,37,0,66,19.0
4.0,92.15,1.0,38.0,645,0,50,7.0
12.0,2.43,0.0,43.0,24536,0,40,13.0
10.0,7.16,0.0,34.0,45100,0,30,16.0
12.0,132.73,1.0,23.0,1087,0,61,5.0
0.0,47.28,1.0,25.0,1196,0,66,19.0
9.0,13.35,0.0,7.0,601723,0,38,9.0
11.0,9.3,1.0,9.0,14742,0,31,14.0
10.0,32.9,0.0,24.0,3805,0,73,15.0
1.0,1.28,0.0,12.0,1583,0,25,21.0
2.0,70.03,0.0,14.0,754,0,62,0.0
6.0,12.47,0.0,38.0,1274,0,75,18.0
7.0,167.16,1.0,50.0,19408,0,30,17.0
2.0,53.14,0.0,1.0,1089,0,52,0.0
5.0,50.85,0.0,2.0,5161,0,31,20.0
12.0,6.98,0.0,20.0,92106,0,81,5.0
4.0,86.55,1.0,30.0,477,0,36,3.0
10.0,73.9,0.0,41.0,355,0,69,15.0
4.0,58.33,1.0,9.0,14742,0,31,5.0
12.0,1099.39,1.0,1.0,3996,0,47,20.0
6.0,15.45,0.0,2.0,222,0,61,23.0
6.0,50.22,1.0,9.0,459921,0,54,13.0
3.0,19.44,1.0,9.0,276002,0,45,5.0
6.0,27.75,0.0,29.0,509,0,43,16.0
10.0,9.83,1.0,21.0,18760,0,91,20.0
9.0,28.39,0.0,38.0,922,0,51,20.0
11.0,6.3,1.0,4.0,105549,0,50,20.0
7.0,47.84,1.0,38.0,198,0,45,19.0
4.0,121.77,0.0,1.0,15647,0,66,4.0
2.0,48.84,0.0,6.0,2376,0,51,0.0
4.0,83.16,0.0,35.0,92985,0,56,5.0
4.0,84.13,0.0,23.0,4508,0,75,5.0
2.0,55.35,0.0,43.0,263,0,68,11.0
4.0,142.6,1.0,6.0,370,0,62,11.0
6.0,27.33,0.0,43.0,2906700,0,40,18.0
4.0,51.27,1.0,42.0,158701,0,46,2.0
1.0,137.28,0.0,10.0,5726,0,76,0.0
1.0,35.31,1.0,17.0,48194,0,34,17.0
12.0,130.35,1.0,25.0,595,0,44,9.0
6.0,74.26,1.0,14.0,1504,0,30,12.0
4.0,94.21,1.0,22.0,24840,0,64,3.0
7.0,6.32,0.0,41.0,355,0,69,21.0
8.0,88.0,1.0,24.0,964,0,49,5.0
10.0,86.95,0.0,18.0,10076,0,46,15.0
7.0,100.49,0.0,22.0,3104,0,43,17.0
12.0,7.68,0.0,23.0,4508,0,75,4.0
12.0,154.77,0.0,35.0,7646,0,35,18.0
0.0,152.49,1.0,42.0,4729,0,42,17.0
11.0,4.69,1.0,14.0,27020,0,38,17.0
4.0,139.01,0.0,35.0,51,0,63,0.0
0.0,10.23,0.0,5.0,61,0,84,15.0
6.0,2.3,0.0,13.0,84106,0,53,18.0
7.0,81.77,0.0,12.0,53,0,51,22.0
3.0,56.28,1.0,34.0,1382480,0,33,1.0
6.0,29.79,0.0,40.0,2408,0,27,19.0
6.0,21.5,0.0,43.0,263,0,68,18.0
7.0,171.5,0.0,38.0,7565,0,72,13.0
5.0,93.38,0.0,10.0,94325,0,36,16.0
1.0,8.25,0.0,20.0,718,0,39,15.0
0.0,64.87,0.0,15.0,1423,0,25,19.0
6.0,16.83,0.0,28.0,248,0,56,13.0
1.0,6.77,1.0,22.0,75830,0,49,23.0
8.0,5.86,0.0,23.0,4508,0,75,4.0
5.0,21.81,1.0,40.0,20478,0,27,18.0
12.0,92.78,0.0,34.0,8830,0,33,14.0
0.0,6.61,0.0,1.0,67082,0,54,9.0
7.0,11.69,1.0,5.0,207,0,68,15.0
9.0,33.01,1.0,16.0,1442,0,42,2.0
10.0,128.44,0.0,35.0,7646,0,35,14.0
11.0,14.88,0.0,27.0,21134,0,40,12.0
7.0,61.59,0.0,31.0,2307,0,54,14.0
9.0,1.03,0.0,12.0,888,0,36,20.0
2.0,93.2,0.0,10.0,10295,0,26,10.0
11.0,7.67,0.0,4.0,59705,0,41,15.0
4.0,182.11,0.0,24.0,545147,0,36,4.0
10.0,31.51,0.0,37.0,42817,0,42,20.0
7.0,19.35,0.0,24.0,467,0,74,17.0
7.0,44.95,0.0,40.0,1725,0,49,16.0
11.0,304.14,0.0,29.0,493,0,83,0.0
9.0,10.48,0.0,48.0,15426,0,88,11.0
7.0,38.69,1.0,18.0,71335,0,30,22.0
6.0,58.56,0.0,15.0,4049,0,64,22.0
7.0,33.68,1.0,18.0,55581,0,51,21.0
2.0,65.99,0.0,36.0,1760,0,52,10.0
12.0,86.69,0.0,24.0,9512,0,51,12.0
4.0,73.8,0.0,4.0,45303,0,54,11.0
10.0,23.67,0.0,17.0,571,0,93,21.0
6.0,16.73,0.0,49.0,836,0,42,17.0
5.0,84.66,0.0,15.0,910148,0,48,23.0
13.0,7.73,1.0,12.0,1700,0,22,22.0
4.0,32.52,0.0,3.0,1312922,0,24,9.0
4.0,89.96,1.0,45.0,99,0,38,1.0
6.0,188.48,0.0,15.0,910148,0,48,19.0
4.0,190.47,0.0,47.0,50489,0,40,9.0
12.0,9.93,0.0,50.0,27971,0,39,19.0
11.0,2.25,1.0,49.0,2443,0,82,0.0
8.0,4.03,1.0,1.0,493806,0,44,1.0
9.0,2.07,1.0,22.0,96942,0,59,10.0
5.0,92.2,0.0,38.0,528,0,51,22.0
9.0,8.3,1.0,48.0,5196,0,46,22.0
6.0,18.17,0.0,24.0,1631,0,71,17.0
4.0,248.69,0.0,9.0,105638,0,38,7.0
4.0,90.7,0.0,9.0,181438,0,90,7.0
6.0,30.79,1.0,38.0,348,0,79,18.0
6.0,41.56,0.0,43.0,2526,0,53,20.0
2.0,53.65,0.0,34.0,1684,0,30,4.0
12.0,718.8,0.0,3.0,1312922,0,42,15.0
9.0,133.29,1.0,36.0,640470,0,58,0.0
0.0,3.64,0.0,2.0,1679,0,38,13.0
3.0,105.38,0.0,4.0,94014,0,38,3.0
4.0,89.53,1.0,48.0,1690,0,48,5.0
2.0,75.46,0.0,21.0,190,0,54,4.0
5.0,112.23,0.0,31.0,71485,0,50,20.0
0.0,348.58,1.0,25.0,2870,0,25,13.0
12.0,2.2,0.0,43.0,46563,0,53,16.0
3.0,27.61,1.0,19.0,35299,0,49,6.0
12.0,8.71,1.0,43.0,254282,0,72,2.0
7.0,183.89,0.0,9.0,50835,0,38,18.0
10.0,5.13,1.0,33.0,276896,0,27,21.0
4.0,123.43,0.0,38.0,2379,0,53,5.0
7.0,16.56,0.0,32.0,641349,0,48,23.0
11.0,4.13,1.0,31.0,124967,0,43,23.0
13.0,555.67,1.0,35.0,177,0,50,20.0
4.0,221.88,0.0,1.0,270712,0,52,7.0
4.0,107.19,0.0,45.0,1970,0,38,7.0
10.0,41.04,0.0,14.0,6713,0,78,20.0
12.0,7.83,0.0,38.0,3066,0,96,0.0
3.0,82.67,0.0,31.0,71485,0,50,11.0
2.0,42.21,0.0,36.0,1675,0,38,5.0
8.0,7.99,0.0,38.0,2303,0,36,7.0
7.0,140.79,0.0,17.0,13061,0,65,15.0
0.0,108.53,1.0,45.0,6018,0,76,7.0
5.0,74.31,1.0,18.0,1261,0,52,16.0
10.0,17.45,0.0,25.0,24645,0,58,23.0
8.0,3.59,1.0,9.0,42619,0,48,9.0
1.0,59.57,0.0,12.0,2036,0,52,23.0
0.0,14.85,1.0,22.0,134056,0,44,23.0
5.0,100.36,1.0,47.0,895,0,25,15.0
8.0,2.1,1.0,43.0,20328,0,39,3.0
12.0,56.75,0.0,16.0,2691,0,30,23.0
12.0,8.71,0.0,43.0,4090,0,47,14.0
11.0,1.26,0.0,13.0,84106,0,53,21.0
9.0,2.23,1.0,36.0,7163,0,42,22.0
6.0,145.86,0.0,28.0,733,0,29,22.0
6.0,36.63,0.0,38.0,1909,0,69,19.0
9.0,60.42,0.0,9.0,276002,0,90,5.0
5.0,67.01,1.0,38.0,3688,0,51,12.0
13.0,2.96,0.0,28.0,77,0,34,17.0
0.0,46.16,1.0,26.0,1939,0,57,10.0
6.0,31.86,1.0,9.0,276002,0,45,16.0
6.0,69.66,1.0,9.0,3776,0,47,23.0
6.0,64.5,1.0,34.0,277,0,52,19.0
6.0,70.55,0.0,29.0,1745,0,50,18.0
2.0,92.02,0.0,40.0,1725,0,49,6.0
3.0,30.28,0.0,28.0,77,0,34,11.0
6.0,58.09,0.0,10.0,5989,0,57,19.0
13.0,8.53,0.0,43.0,932,0,69,18.0
9.0,391.1,0.0,20.0,92106,0,81,5.0
8.0,36.49,0.0,34.0,165,0,78,7.0
4.0,47.72,1.0,43.0,13602,0,40,3.0
0.0,117.74,1.0,38.0,348,0,79,15.0
1.0,65.57,1.0,16.0,1442,0,42,21.0
5.0,17.2,0.0,2.0,4074,0,48,16.0
10.0,8.38,0.0,20.0,718,0,39,15.0
10.0,32.57,0.0,40.0,2408,0,27,22.0
6.0,31.64,0.0,26.0,743,0,52,14.0
5.0,110.2,1.0,34.0,2258,0,87,20.0
6.0,90.13,1.0,46.0,970,0,30,18.0
7.0,48.77,0.0,23.0,346,0,47,15.0
0.0,312.98,1.0,1.0,71463,0,35,14.0
0.0,5.08,0.0,34.0,1684,0,30,23.0
7.0,9.16,0.0,43.0,178,0,41,13.0
7.0,2.86,0.0,28.0,77,0,34,14.0
7.0,146.52,0.0,13.0,84106,0,53,13.0
12.0,5.05,1.0,50.0,19408,0,30,13.0
7.0,108.34,0.0,9.0,276002,0,90,13.0
6.0,26.61,1.0,34.0,1382480,0,33,23.0
12.0,155.23,1.0,23.0,2097,0,36,17.0
7.0,16.26,0.0,34.0,5950,0,53,18.0
0.0,27.21,0.0,44.0,302,0,34,12.0
5.0,75.68,1.0,24.0,964,0,49,20.0
9.0,9.99,1.0,14.0,532,0,68,5.0
2.0,77.18,1.0,45.0,99,0,38,0.0
7.0,120.26,1.0,43.0,3202,0,26,21.0
10.0,20.7,1.0,13.0,129,0,58,21.0
2.0,76.25,1.0,15.0,5341,0,29,4.0
5.0,71.75,0.0,34.0,6120,0,47,17.0
9.0,108.52,0.0,50.0,241,0,43,12.0
5.0,44.4,0.0,19.0,1850,0,60,16.0
7.0,56.75,1.0,14.0,1504,0,30,23.0
5.0,22.57,0.0,34.0,3255,0,46,20.0
9.0,35.98,1.0,38.0,1102,0,35,8.0
7.0,42.66,0.0,38.0,1526206,0,39,21.0
12.0,6.23,1.0,22.0,1126,0,69,9.0
5.0,36.33,0.0,28.0,248,0,56,21.0
5.0,50.14,0.0,24.0,271,0,52,23.0
11.0,6.44,1.0,15.0,76,0,69,1.0
1.0,4.74,1.0,50.0,19408,0,30,19.0
7.0,10.05,1.0,43.0,28739,0,24,21.0
0.0,97.46,0.0,31.0,71485,0,50,18.0
0.0,97.14,0.0,40.0,1352,0,31,19.0
6.0,22.15,1.0,12.0,223,0,85,18.0
11.0,186.74,0.0,9.0,26551,0,47,18.0
4.0,119.93,0.0,34.0,1271,0,65,9.0
1.0,66.34,1.0,34.0,1988,0,46,12.0
7.0,21.79,1.0,32.0,7268,0,35,12.0
10.0,50.44,0.0,10.0,1293,0,60,19.0
4.0,72.56,0.0,34.0,6460,0,64,10.0
6.0,79.91,0.0,1.0,67082,0,61,23.0
10.0,7.22,0.0,32.0,310,0,45,20.0
1.0,1.08,0.0,10.0,165556,0,26,18.0
8.0,4.93,0.0,29.0,1749,0,51,1.0
9.0,104.09,1.0,30.0,2971,0,76,0.0
3.0,39.05,1.0,35.0,267,0,19,4.0
12.0,4.07,0.0,26.0,743,0,52,21.0
7.0,27.42,0.0,24.0,123373,0,31,12.0
3.0,122.7,1.0,22.0,673342,0,77,0.0
3.0,43.75,1.0,22.0,134056,0,44,5.0
2.0,50.05,1.0,50.0,471,0,56,7.0
7.0,86.31,0.0,43.0,43,0,74,17.0
9.0,3.13,1.0,27.0,238602,0,31,16.0
2.0,73.25,0.0,41.0,355,0,69,0.0
0.0,139.64,0.0,9.0,5719,0,29,20.0
9.0,3.56,0.0,1.0,5778,0,71,4.0
5.0,75.03,1.0,24.0,710,0,53,17.0
5.0,14.03,0.0,41.0,343,0,52,14.0
8.0,9.42,0.0,12.0,533,0,34,3.0
11.0,2.17,0.0,3.0,2872,0,36,15.0
2.0,75.24,1.0,20.0,3766,0,40,2.0
2.0,87.24,1.0,27.0,238602,0,31,4.0
2.0,74.12,0.0,40.0,1523,0,40,1.0
7.0,17.19,1.0,10.0,5666,0,20,16.0
13.0,3.69,1.0,17.0,3263,0,94,18.0
7.0,22.54,0.0,36.0,551,0,53,20.0
7.0,87.02,0.0,47.0,3684,0,42,12.0
6.0,77.56,0.0,17.0,14228,0,53,22.0
0.0,115.03,0.0,47.0,50489,0,40,16.0
4.0,71.75,1.0,2.0,11253,0,67,11.0
4.0,107.13,1.0,43.0,53,0,32,4.0
11.0,97.25,1.0,43.0,686,0,43,4.0
11.0,4.03,0.0,49.0,836,0,42,14.0
9.0,5.86,0.0,3.0,1312922,0,24,16.0
12.0,5.24,1.0,50.0,471,0,56,10.0
5.0,47.67,0.0,28.0,77,0,34,12.0
6.0,68.75,0.0,1.0,1412,0,53,13.0
9.0,40.21,1.0,38.0,198,0,45,8.0
11.0,4.41,1.0,4.0,4677,0,69,8.0
0.0,76.94,1.0,37.0,1302,0,47,13.0
6.0,24.76,0.0,28.0,77,0,34,14.0
11.0,2.99,0.0,10.0,3343,0,34,20.0
9.0,159.68,0.0,35.0,460,0,20,16.0
4.0,124.86,0.0,36.0,608,0,31,7.0
11.0,271.44,0.0,23.0,753116,0,52,16.0
4.0,204.51,0.0,4.0,107941,0,32,7.0
4.0,96.55,0.0,23.0,136,0,24,8.0
2.0,98.9,1.0,36.0,1165,0,79,4.0
2.0,69.6,1.0,2.0,2501,0,38,4.0
7.0,107.85,0.0,10.0,5989,0,57,18.0
1.0,60.47,1.0,4.0,832,0,37,16.0
7.0,75.16,1.0,43.0,2317,0,59,14.0
11.0,8.77,0.0,22.0,765,0,52,22.0
4.0,72.32,0.0,49.0,836,0,42,2.0
6.0,34.41,1.0,50.0,471,0,56,13.0
4.0,96.56,1.0,27.0,69793,0,70,7.0
6.0,57.18,1.0,27.0,238602,0,31,13.0
